stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5710AWA10152,,"Abergele Road",,51.5181909,-3.107866827,,,,,,
5710AWA10197,,"Abergele Road",,51.518128862,-3.112520553,,,,,,
5710AWA10198,,"Abergele Road",,51.517878516,-3.112370327,,,,,,
5710AWA11154,,"Aberporth Road",,51.50448163,-3.219010745,,,,,,
5710AWA11160,,"Aberporth Road",,51.501962553,-3.206970881,,,,,,
5720WDB47297,,"Adams Funeral Home",,51.403383481,-3.274890128,,,,,,
5710AWA10817,,"Adamsdown Square",,51.481926216,-3.162106635,,,,,,
5720VGA02598,,"Adar y mor",,51.393012572,-3.269369873,,,,,,
5710AWA11642,,"Adelaide Street",,51.464024719,-3.168495342,,,,,,
5710AWA11643,,"Adelaide Street",,51.463815318,-3.168502228,,,,,,
5710AWA11188,,"Ael y Bryn",,51.524358145,-3.26027724,,,,,,
5710AWA11189,,"Ael y Bryn",,51.524403561,-3.260033878,,,,,,
5710AWA10279,,"Ael y Bryn",,51.509464185,-3.158593627,,,,,,
5710AWA10278,,"Ael y Bryn",,51.509430077,-3.158405435,,,,,,
5720AWA11796,,"Aeron Close",,51.406069735,-3.286624933,,,,,,
5720WDB48423,,"Albert Road",,51.439100026,-3.173299998,,,,,,
5720AWA11987,,"Albert Road",,51.439749518,-3.172194536,,,,,,
5720WDB48422,,"Albert Road",,51.439452925,-3.173078983,,,,,,
5720AWA11986,,"Albert Road",,51.439546639,-3.17180087,,,,,,
5710AWA11469,,"Albert Street",,51.481511218,-3.200324724,,,,,,
5710AWA11468,,"Albert Street",,51.48137328,-3.199745062,,,,,,
5720CBX02464,,"Alberta Road",,51.42943936,-3.171829912,,,,,,
5710AWA10546,,"Alder Road",,51.499244967,-3.170810512,,,,,,
5710AWA10334,,Aldi,,51.529187137,-3.151814254,,,,,,
5710AWA10333,,Aldi,,51.529311151,-3.152004793,,,,,,
5720AWA11849,,"Alexandra Gardens",,51.404609979,-3.283622301,,,,,,
5720AWA11850,,"Alexandra Gardens",,51.404932792,-3.282883734,,,,,,
5710AWA10253,,"Alfred Street",,51.493681877,-3.167815789,,,,,,
5720AWA11806,,"All Saints",,51.398457618,-3.288696917,,,,,,
5720AWA10727,,Alps,,51.458271743,-3.26653067,,,,,,
5720AWA11800,,"Alwen Drive",,51.408349608,-3.293532935,,,,,,
5710AWA10632,,"Amesbury Road",,51.496581852,-3.156466167,,,,,,
5710AWA11611,,"Amherst Street",,51.463150886,-3.181618448,,,,,,
5710AWA11569,,"Amroth Road",,51.478141057,-3.242442624,,,,,,
5710AWA11515,,"Amroth Road",,51.477985049,-3.241041587,,,,,,
5720AWA11699,,"Andover Close",,51.416529019,-3.294655464,,,,,,
5720AWA12389,,"Andrew Road",,51.444992669,-3.193495802,,,,,,
5720AWA12388,,"Andrew Road",,51.445151936,-3.192866814,,,,,,
5710AWA10910,,"Angle Place",,51.532723542,-3.199984776,,,,,,
5710AWA10909,,"Angle Place",,51.532477877,-3.200266657,,,,,,
5710AWA10261,,"Angus Street",,51.49376426,-3.16676634,,,,,,
5710AWA10262,,"Arabella Street",,51.492959297,-3.169943606,,,,,,
5710AWA10251,,"Arabella Street",,51.492805113,-3.170976786,,,,,,
5710AWA11073,,"Ararat Church",,51.509751521,-3.211139491,,,,,,
5710AWA11074,,"Ararat Church",,51.50978429,-3.210578372,,,,,,
5710AWA11550,,"Archer Road",,51.481426274,-3.255651293,,,,,,
5710AWA11555,,"Archer Terrace",,51.483068993,-3.246603837,,,,,,
5710AWA10098,,"Arnold Ave",,51.529151942,-3.120170265,,,,,,
5710AWA10099,,"Arnold Ave",,51.528924536,-3.120622388,,,,,,
5720AWA10398,,"Arnold House",,51.424677822,-3.218151283,,,,,,
5720AWM26314,,"Arnold House",,51.424828701,-3.218342278,,,,,,
5720WDB48437,,Asda,,51.397367384,-3.279049604,,,,,,
5720WDB48432,,Asda,,51.398001349,-3.278709932,,,,,,
5710AWA10766,,"Asgog Street",,51.480654085,-3.156783181,,,,,,
5720AWA10010,,"Ash Grove",,51.416825607,-3.249105537,,,,,,
5710AWA11199,,"Ash Tree Close",,51.519048962,-3.266486761,,,,,,
5710AWA11395,,"Ashcroft Cres",,51.49683048,-3.254720495,,,,,,
5710AWA11396,,"Ashcroft Crescent",,51.496941587,-3.254421022,,,,,,
5710CBZ02545,,"Avondale Gardens",,51.464230202,-3.178911174,,,,,,
5710CBZ02544,,"Avondale Gardens",,51.464333719,-3.178453183,,,,,,
5710AWA11639,,"Avondale Road",,51.465934397,-3.176651727,,,,,,
5710AWA11638,,"Avondale Road",,51.465860601,-3.176836978,,,,,,
5710AWA11156,,"Bacton Road",,51.50193531,-3.215701098,,,,,,
5310AWB30437,,Bakery,,51.58298917,-2.992013047,,,,,,
5710AWA10111,,"Ball Road/Ball Lane",,51.519438845,-3.132543184,,,,,,
5710AWA10110,,"Ball Road/Ball Lane",,51.519049088,-3.132865008,,,,,,
5710AWA10351,,"Baltimore Close",,51.535643023,-3.13523789,,,,,,
5710AWA11554,,"Baptist Church",,51.481702172,-3.250028019,,,,,,
5710AWA11553,,"Baptist Church",,51.482188672,-3.249940515,,,,,,
5710AWA10677,,"Baptist Church",,51.528383093,-3.184690779,,,,,,
5720CBZ02517,,"Baron Road",,51.434605536,-3.183105721,,,,,,
5720AWA11789,,"Barons Court",,51.448501931,-3.190608461,,,,,,
5720AWA11788,,"Barons Court",,51.449122797,-3.190567051,,,,,,
5710AWA10231,,"Baron's Court Rd",,51.497895037,-3.153690213,,,,,,
5710WDB48477,,Barrage,,51.445147867,-3.168274937,,,,,,
5720AWM26283,,"Barrians Way",,51.408303875,-3.280505064,,,,,,
5720AWA11910,,"Barry (King Square)",,51.406831576,-3.267049585,,,,,,
5720AWA11911,,"Barry (King Square)",,51.406687901,-3.267031235,,,,,,
5720WDB46646,,"Barry (Tynewydd Road)",,51.407294828,-3.267450592,,,,,,
5720WDB21702,,"Barry (Wyndham Street)",,51.407423502,-3.266361436,,,,,,
5720AWA11917,,"Barry Civic Offices 1",,51.403285841,-3.273119099,,,,,,
5720AWA11918,,"Barry Civic Offices 2",,51.403309217,-3.273450408,,,,,,
5720AWA11889,,"Barry College",,51.410869241,-3.283553186,,,,,,
5720AWA11728,,"Barry College",,51.409388343,-3.282476458,,,,,,
5720AWA11887,,"Barry Hospital",,51.414289914,-3.283217611,,,,,,
5720AWA11735,,"Barry Hotel",,51.398290317,-3.284279095,,,,,,
5720AWA11734,,"Barry Hotel",,51.398178821,-3.284606595,,,,,,
5720AWA11821,,"Barry Island (Marine Hotel)",,51.393564106,-3.267430349,,,,,,
5720WDB23568,,"Barry Island Stn Approach",,51.39201479,-3.27513457,,,,,,
5720AWA11750,,"Barry Kwik Fit",,51.409452047,-3.26336926,,,,,,
5720AWA11749,,"Barry Kwik Fit",,51.409822473,-3.263206929,,,,,,
5720CBX02470,,"Barry Morrisons",,51.400933025,-3.27200432,,,,,,
5720AWA11875,,"Barry Rugby Club",,51.421803838,-3.271159953,,,,,,
5720AWA11876,,"Barry Rugby Club",,51.422000044,-3.271309222,,,,,,
5710AWA11239,,"BBC Studios",,51.497033421,-3.226187832,,,,,,
5710AWA11238,,"BBC Studios",,51.49705135,-3.227052671,,,,,,
5710AWA11683,,"Beauchamp Street",,51.476669067,-3.186633253,,,,,,
5710AWA10784,,"Beckgrove Close",,51.491011979,-3.132918747,,,,,,
5710AWA10783,,"Beckgrove Close",,51.49124599,-3.132895741,,,,,,
5710AWA11324,,"Beda Rd",,51.479448839,-3.207643567,,,,,,
5710AWA11323,,"Beda Rd",,51.479375642,-3.206892814,,,,,,
5720AWA11794,,"Bedlington Terrace",,51.404609049,-3.286166997,,,,,,
5710AWM26348,,"Beechley Drive",,51.493317543,-3.252765797,,,,,,
5710AWA11397,,"Beechley Drive",,51.496790651,-3.252558514,,,,,,
5710AWA11392,,"Beechley Drive",,51.49322688,-3.252835335,,,,,,
5720AWA12047,,"Beechwood Drive",,51.428048719,-3.189371814,,,,,,
5310AWB30507,,"Belle Vue Park",,51.578832268,-2.997524985,,,,,,
5310AWB30506,,"Belle Vue Park",,51.578175191,-2.999718592,,,,,,
5720AWA12027,,Bendricks,,51.401193851,-3.244366783,,,,,,
5720AWA12028,,Bendricks,,51.401282066,-3.244527313,,,,,,
5310AWB31066,,"Berryhill Farm",,51.552528099,-3.05746937,,,,,,
5310AWB31065,,"Berryhill Farm",,51.553069024,-3.056313616,,,,,,
5710AWA10668,,"Berrymead Rd",,51.522419411,-3.175066033,,,,,,
5710AWA11776,,"Berthwin Street",,51.488073998,-3.198696712,,,,,,
5710AWA11775,,"Berthwin Street",,51.487664454,-3.198297089,,,,,,
5710AWA11280,,"Bessemer Road",,51.467058912,-3.199332353,,,,,,
5710AWM26284,,"Bessemer Road",,51.466932413,-3.199726089,,,,,,
5710AWA11580,,"Bessemer Road",,51.470572842,-3.197215638,,,,,,
5710AWA11774,,"Beverley Hotel",,51.485615473,-3.194657185,,,,,,
5710AWA11773,,"Beverley Hotel",,51.485265425,-3.193711891,,,,,,
5710AWA10087,,"Bideford Road",,51.516599812,-3.123883186,,,,,,
5710WDB25114,,"Bideford Road",,51.519178458,-3.119392223,,,,,,
5710AWA10856,,Birchgrove,,51.511119816,-3.199618663,,,,,,
5710AWA10854,,Birchgrove,,51.510650152,-3.199822477,,,,,,
5710AWA11078,,"Birchgrove Road",,51.510247636,-3.203126223,,,,,,
5710AWA11079,,"Birchgrove Road",,51.510159219,-3.202979792,,,,,,
5710AWA11394,,"Bishop Hannon Drive",,51.496592096,-3.257667148,,,,,,
5710AWA11332,,"Bishops Walk",,51.489377282,-3.226862719,,,,,,
5710AWA11242,,"Black Lion",,51.493664657,-3.219845694,,,,,,
5710AWA11241,,"Black Lion",,51.493759195,-3.220265961,,,,,,
5710AWA10840,,Blackweir,,51.493402686,-3.18932936,,,,,,
5710AWA10841,,Blackweir,,51.493577947,-3.189780471,,,,,,
5710AWA10633,,"Blenheim Road",,51.496786057,-3.156730641,,,,,,
5710AWA11227,,"Blethin Close",,51.504495752,-3.239110722,,,,,,
5710AWA10095,,"Bluebell Drive",,51.527906056,-3.116925007,,,,,,
5710AWA10096,,"Bluebell Drive",,51.528447085,-3.116765261,,,,,,
5710AWA10065,,"Bluebell Inn",,51.525998322,-3.111400626,,,,,,
5710AWA10074,,"Bluebell Inn",,51.525029977,-3.112369925,,,,,,
5710AWA11155,,"Boncath Road",,51.502620071,-3.219033098,,,,,,
5710AWA10547,,"Boverton St",,51.499126808,-3.170937142,,,,,,
5710AWA11560,,"Bowling Green",,51.484351816,-3.240148718,,,,,,
5710AWA11559,,"Bowling Green",,51.48417721,-3.240504028,,,,,,
5710AWA10130,,"Brachdy Lane",,51.5020385,-3.129864114,,,,,,
5710AWA10129,,"Brachdy Lane",,51.501916359,-3.130408573,,,,,,
5710CBZ02501,,"Bracken Place",,51.498193798,-3.245768377,,,,,,
5710CBZ02502,,"Bracken Place",,51.498123107,-3.245651199,,,,,,
5720AWA12396,,"Bramble Rise",,51.442312392,-3.189138085,,,,,,
5720AWA12403,,"Bramble Rise",,51.442686985,-3.194745062,,,,,,
5720AWA12400,,"Bramble Rise",,51.442536361,-3.194525299,,,,,,
5720WDB48370,,"Brewers Fayre",,51.399264291,-3.276615606,,,,,,
5710AWA11249,,"Bridge Road",,51.498370479,-3.225589841,,,,,,
5710AWA11784,,"Brindley Road",,51.458462614,-3.197906239,,,,,,
5710AWA11785,,"Brindley Road",,51.458260725,-3.198303976,,,,,,
5710WDB25134,,Brodeg,,51.528090919,-3.297284847,,,,,,
5710WDB48415,,"Bromley Drive",,51.476889865,-3.240018281,,,,,,
5710AWA11594,,"Bromsgrove Street",,51.465178739,-3.187386001,,,,,,
5710AWA11595,,"Bromsgrove Street",,51.464734506,-3.186856221,,,,,,
5710AWA14484,,Bronllwyn,,51.527153701,-3.300717936,,,,,,
5710AWA10268,,"Bronwydd Avenue",,51.500033125,-3.161178135,,,,,,
5720AWA12730,,"Brooklands Terrace",,51.464150223,-3.27089698,,,,,,
5720WDB48418,,Brookside,,51.436796412,-3.209726422,,,,,,
5720WDB48417,,Brookside,,51.436877318,-3.209728559,,,,,,
5720AWA10022,,"Browns Corner",,51.412597695,-3.256827068,,,,,,
5720AWA10020,,"Browns Corner",,51.413177999,-3.257216855,,,,,,
5710AWA11688,,"Brunel Street",,51.477059844,-3.19066089,,,,,,
5310AWA10071,,"Bryn Hafren",,51.539424469,-3.089204947,,,,,,
5710AWA10144,,"Brynbala Way",,51.515229981,-3.11099434,,,,,,
5710AWA10143,,"Brynbala Way",,51.514940944,-3.11113142,,,,,,
5710AWA10322,,Brynfedw,,51.51561573,-3.152091516,,,,,,
5720AWA10746,,"Brynhill Golf Club",,51.419500578,-3.283651199,,,,,,
5720AWA10397,,Bryn-y-Don,,51.428552613,-3.218225581,,,,,,
5720AWA11703,,"Buckingham Place",,51.419072961,-3.289837644,,,,,,
5710AWA10340,,Bupa,,51.530347399,-3.141665578,,,,,,
5710AWA10342,,Bupa,,51.530408629,-3.140917457,,,,,,
5710AWA11229,,"Burne Jones Close",,51.502330932,-3.236343353,,,,,,
5710AWA11228,,"Burne Jones Close",,51.502471876,-3.236620914,,,,,,
5720WDB48389,,"Burnham Avenue",,51.405768445,-3.214600662,,,,,,
5710AWA11579,,"Bus Depot",,51.472119222,-3.198998295,,,,,,
5710AWA11578,,"Bus Depot",,51.472485585,-3.199223875,,,,,,
5710WDB47540,,"Bute Terrace",,51.477530964,-3.173364649,,,,,,
5710WDB48517,,"Bute Terrace, Radisson Blu",,51.477480157,-3.173050439,,,,,,
5720AWA11853,,"Butt Lee Court",,51.406613781,-3.276345854,,,,,,
5720AWA12663,,"Buttrills Hill",,51.409302867,-3.27877881,,,,,,
5720AWA12043,,"Byrd Crescent",,51.424442853,-3.186717989,,,,,,
5720AWA11993,,"Byron Place",,51.438920773,-3.183971153,,,,,,
5720AWA10018,,"Cadoxton Royal",,51.414166276,-3.255619041,,,,,,
5720AWA10019,,"Cadoxton Royal",,51.414398306,-3.25578358,,,,,,
5710AWA11549,,"Cadvan Rd",,51.481533917,-3.257353581,,,,,,
5710AWA10215,,"Caeglas Rd",,51.504620134,-3.126959885,,,,,,
5710AWA10211,,"Caeglas Rd",,51.504830014,-3.126649954,,,,,,
5710AWA10214,,"Caeglas Road",,51.504426927,-3.126479647,,,,,,
5710AWA10477,,"Caer Cady Close",,51.512527642,-3.164320386,,,,,,
5710CBZ02496,,"Caer Graig",,51.524008184,-3.260209918,,,,,,
5710AWA11191,,"Caer Graig (Primary Sch)",,51.521812178,-3.26123032,,,,,,
5710AWA11028,,"Caer Wenallt North",,51.528778542,-3.226694718,,,,,,
5710AWA11029,,"Caer Wenallt North",,51.528116892,-3.227195899,,,,,,
5710AWA11038,,"Caer Wenallt South",,51.526658977,-3.229030682,,,,,,
5710AWA11039,,"Caer Wenallt South",,51.526153459,-3.22921888,,,,,,
5710AWA11480,,"Caerau Aldi",,51.480509811,-3.237826759,,,,,,
5710AWA10865,,"Caerphilly Crossroads",,51.524759593,-3.202341172,,,,,,
5710AWA10974,,"Caerphilly Road",,51.519587009,-3.19904846,,,,,,
5710AWA10973,,"Caerphilly Road",,51.519479135,-3.199045627,,,,,,
5710WDB48462,,"Caerphilly Road Aldi",,51.517633781,-3.201000482,,,,,,
5710CAA02619,,"Caerphilly Road Lidl",,51.519924173,-3.201248116,,,,,,
5710AWA11317,,"Caewel Road",,51.491022025,-3.219680796,,,,,,
5710AWA11333,,"Caewel Road",,51.4910297,-3.22074042,,,,,,
5710AWA10778,,"Cairnmuir Road",,51.487925249,-3.140366771,,,,,,
5710AWA10777,,"Cairnmuir Road",,51.488006363,-3.140578647,,,,,,
5720AWA11698,,"Cambourne Close",,51.416205096,-3.292230368,,,,,,
5710AWA11522,,"Cambria Road",,51.471497132,-3.261699307,,,,,,
5710AWA11637,,"Cambridge Street",,51.466630139,-3.179001832,,,,,,
5710AWA11371,,"Camellia Court",,51.500943194,-3.245123002,,,,,,
5710AWA10906,,"Camelot Way",,51.539432307,-3.205164764,,,,,,
5710AWA10905,,"Camelot Way",,51.539291142,-3.204901488,,,,,,
5710AWA10774,,"Cameron Street",,51.485619443,-3.147446564,,,,,,
5710WDB47952,,"Canal Street",,51.477574424,-3.175309733,,,,,,
5710AWA11519,,"Canaston Place",,51.472671406,-3.240983743,,,,,,
5710AWA11470,,"Canton Chapter Arts Centre",,51.481730798,-3.20316722,,,,,,
5710AWA11471,,"Canton Chapter Arts Centre",,51.481885196,-3.203315584,,,,,,
5710WDB48388,,"Capital Business Park",,51.502939955,-3.106609916,,,,,,
5710WDB48569,,"Capital Business Park",,51.502320036,-3.107459922,,,,,,
5710AWA11602,,"Cardiff Bay Asda",,51.456922356,-3.184005176,,,,,,
5710AWA11601,,"Cardiff Bay Asda",,51.457517971,-3.184682691,,,,,,
5710AWA11671,,"Cardiff Bay Station",,51.467204526,-3.166627591,,,,,,
5710AWA11670,,"Cardiff Bay Station",,51.467469565,-3.167002328,,,,,,
5710CBZ02481,,"Cardiff Bay Station",,51.466507875,-3.165149462,,,,,,
5710AWL26191,,"Cardiff Bridge",,51.480914694,-3.184712951,,,,,,
5710AWM26241,,"Cardiff Bridge KQ",,51.480917167,-3.184468201,,,,,,
5710WDB48559,,"Cardiff Bus Interchange",,51.476726314,-3.178283025,,,,,,
5710WDB48561,,"Cardiff Bus Interchange",,51.47663743,-3.178179938,,,,,,
5710WDB48557,,"Cardiff Bus Interchange",,51.476833755,-3.178328993,,,,,,
5710WDB48556,,"Cardiff Bus Interchange",,51.476905237,-3.178374034,,,,,,
5710WDB48555,,"Cardiff Bus Interchange",,51.476949751,-3.17841838,,,,,,
5710WDB48563,,"Cardiff Bus Interchange",,51.476556958,-3.178134666,,,,,,
5710WDB48552,,"Cardiff Bus Interchange",,51.477092572,-3.178522859,,,,,,
5710WDB48551,,"Cardiff Bus Interchange",,51.47713723,-3.178552809,,,,,,
5710WDB48562,,"Cardiff Bus Interchange",,51.476592772,-3.178149988,,,,,,
5710WDB48553,,"Cardiff Bus Interchange",,51.477047913,-3.178492908,,,,,,
5710WDB48554,,"Cardiff Bus Interchange",,51.47699441,-3.17844833,,,,,,
5710WDB48560,,"Cardiff Bus Interchange",,51.476691079,-3.178210119,,,,,,
5710WDB48558,,"Cardiff Bus Interchange",,51.476770972,-3.178312975,,,,,,
5710AWA10564,,"Cardiff High School",,51.516814773,-3.176233264,,,,,,
5710AWA10563,,"Cardiff High School",,51.516830729,-3.176435446,,,,,,
5710WDB21924,,"Cardiff Ice Rink",,51.449591941,-3.182097362,,,,,,
5710CAA02558,,"Cardiff Met Cyncoed",,51.510470198,-3.162336965,,,,,,
5710AWA11335,,"Cardiff Met Llandaff",,51.494828709,-3.212515692,,,,,,
5710AWA11334,,"Cardiff Road",,51.492164115,-3.216276551,,,,,,
5710AWA10469,,"Carisbrooke Way",,51.507052579,-3.160592935,,,,,,
5710WDB25414,,"Carisbrooke Way",,51.507134483,-3.160494153,,,,,,
5710AWA10059,,"Carpenters Arms",,51.508064333,-3.133457033,,,,,,
5710AWA10123,,"Carpenters Arms",,51.507977081,-3.13318109,,,,,,
5710AWA11377,,"Carter Place",,51.497560849,-3.239311569,,,,,,
5710WDB48538,,Cartref,,51.508651128,-3.173443656,,,,,,
5710AWA10057,,"Castle Avenue",,51.502211972,-3.138887491,,,,,,
5720AWA12039,,"Castle Avenue",,51.425160247,-3.180681211,,,,,,
5710AWA11351,,"Castle Hill Court (NE)",,51.485543341,-3.269129816,,,,,,
5710WDB23807,,"Castle Hill Court (SW)",,51.485338961,-3.269220492,,,,,,
5710WDB48531,,"Castle Street",,51.480954911,-3.182510665,,,,,,
5710AWA10209,,"Castlefield Centre (Caeglas Rd)",,51.507036428,-3.124411485,,,,,,
5310AWB31071,,"Castleton (Coach & Horses)",,51.545361378,-3.079223158,,,,,,
5310AWA10070,,"Castleton (Post Office)",,51.544284958,-3.07991872,,,,,,
5710AWA10972,,"Cathays High School",,51.49791935,-3.192601906,,,,,,
5710AWA11769,,"Cathedral Road",,51.482009429,-3.189378505,,,,,,
5710AWA11770,,"Cathedral Road",,51.482398395,-3.190036685,,,,,,
5720AWA12373,,"Cedar Way",,51.431997517,-3.191013623,,,,,,
5720AWA12375,,"Cedar Way",,51.433833079,-3.191780671,,,,,,
5710AWA10474,,"Cefn Coed Crescent",,51.508145536,-3.165534314,,,,,,
5710AWA10475,,"Cefn Coed Road",,51.508635698,-3.16507131,,,,,,
5720AWA12344,,"Cefn Mably",,51.432535606,-3.185834413,,,,,,
5720AWA12343,,"Cefn Mably",,51.431827864,-3.186463426,,,,,,
5720AWA11992,,"Ceiriog Close",,51.439012268,-3.183815255,,,,,,
5710AWA10850,,"Celtic Road",,51.506154389,-3.199382608,,,,,,
5310AWB31061,,"Celtic Way",,51.557211761,-3.039474936,,,,,,
5310AWB31062,,"Celtic Way",,51.557051732,-3.039269341,,,,,,
5710CAA02570,,"Celyn Avenue",,51.51664688,-3.173245637,,,,,,
5710AWA10479,,"Celyn Avenue",,51.514053317,-3.163710788,,,,,,
5710CAA02569,,"Celyn Avenue",,51.516403386,-3.172417894,,,,,,
5710AWA10478,,"Celyn Avenue",,51.514276198,-3.163903816,,,,,,
5710AWA10567,,"Celyn Avenue",,51.515895063,-3.175589858,,,,,,
5710AWA10148,,"Cemaes Crescent",,51.515029908,-3.10742983,,,,,,
5710AWA10149,,"Cemaes Way",,51.515045291,-3.106752862,,,,,,
5710AWA14487,,Cemetery,,51.530488296,-3.300034498,,,,,,
5710AWA10588,,"Cemetery Gates",,51.506593121,-3.183174428,,,,,,
5710AWA10589,,"Cemetery Gates",,51.506304745,-3.183112635,,,,,,
5710AWA10690,,Cenotaph,,51.539692162,-3.167017952,,,,,,
5710AWA10691,,Cenotaph,,51.539658068,-3.166829629,,,,,,
5710AWA11605,,"Channel View Flats",,51.458834416,-3.182543308,,,,,,
5710AWA11604,,"Channel View Road",,51.459788461,-3.183345256,,,,,,
5710AWA11603,,"Channel View Road (Beecher Ave.)",,51.460334503,-3.183589692,,,,,,
5710AWA11606,,"Channel View Turn",,51.457916032,-3.181771101,,,,,,
5710AWA11415,,"Chargot Rd",,51.486576437,-3.216631925,,,,,,
5710AWA11414,,"Chargot Rd",,51.486506165,-3.216471625,,,,,,
5710AWA11538,,"Charteris Green",,51.481706464,-3.243706031,,,,,,
5710AWA11557,,"Charteris Rd",,51.483717486,-3.244005585,,,,,,
5710AWA11558,,"Charteris Rd",,51.48362912,-3.243859162,,,,,,
5710AWA10686,,"Chartwell Drive",,51.535599992,-3.173415813,,,,,,
5710AWA10687,,"Chartwell Drive",,51.53575714,-3.172987312,,,,,,
5720AWA11879,,"Chaucer Road",,51.420769005,-3.274539775,,,,,,
5710AWA10088,,"Cheddar Crescent",,51.516887482,-3.123890269,,,,,,
5710WDB23369,,"Cherry Orchard Road",,51.544440035,-3.182209972,,,,,,
5710AWA11563,,"Cherrydale Road",,51.48418733,-3.23614052,,,,,,
5710AWA10528,,"Childrens Unit",,51.507587102,-3.188214885,,,,,,
5710AWA11213,,"Christ Church",,51.513274673,-3.25070492,,,,,,
5710WDB25400,,"Christ Church",,51.513873575,-3.251038376,,,,,,
5710AWA10915,,"Christ the King",,51.532678113,-3.190324075,,,,,,
5710AWA11664,,"Christina Street",,51.472234583,-3.170680267,,,,,,
5710AWA10924,,Church,,51.530232614,-3.18940971,,,,,,
5710AWA10692,,Church,,51.540766602,-3.167478034,,,,,,
5710AWA10693,,Church,,51.540746183,-3.167722646,,,,,,
5720AWA10011,,"Church Hill",,51.415567441,-3.252407478,,,,,,
5710AWA10925,,"Church Inn",,51.528884702,-3.1902107,,,,,,
5710AWA10926,,"Church Inn",,51.529075674,-3.189999441,,,,,,
5720AWA11981,,"Church Place South",,51.440993099,-3.167420706,,,,,,
5710AWA11257,,"Church Road",,51.509577405,-3.228122569,,,,,,
5710WDB48543,,"Church Road 2",,51.533867166,-3.122163189,,,,,,
5720AWA10418,,Churchfields,,51.419348039,-3.255401525,,,,,,
5710WDB47953,,"Churchill Way",,51.48068389,-3.171890303,,,,,,
5710WDB47954,,"Churchill Way",,51.480861955,-3.172067678,,,,,,
5710WDB47955,,"Churchill Way",,51.481040164,-3.172230657,,,,,,
5710CBX16390,,"Churchill Way",,51.481245053,-3.172423124,,,,,,
5710AWA11587,,"City Gardens",,51.46915581,-3.195090953,,,,,,
5710AWA10222,,"City Link",,51.493294858,-3.145060878,,,,,,
5710AWA10054,,"City Link",,51.492913335,-3.146376537,,,,,,
5710AWA11627,,"Clare Road",,51.473594587,-3.187446166,,,,,,
5710AWA11629,,"Clare Road",,51.474614636,-3.187055092,,,,,,
5710AWA11628,,"Clare Road",,51.474181679,-3.187187838,,,,,,
5710AWA10122,,"Claremont Crescent",,51.510638512,-3.128535024,,,,,,
5710AWA10254,,"Claude Hotel",,51.493711998,-3.162069028,,,,,,
5710AWA10260,,"Claude Hotel",,51.493517508,-3.161732771,,,,,,
5310AWB31058,,"Cleppa Park",,51.562486594,-3.034762387,,,,,,
5310AWB31059,,"Cleppa Park",,51.562033409,-3.03517046,,,,,,
5710AWA10090,,"Clevedon Court",,51.519012457,-3.121708608,,,,,,
5710AWA10089,,"Clevedon Court",,51.519236924,-3.12174295,,,,,,
5720AWA12338,,"Cliff Walk",,51.429697028,-3.170340497,,,,,,
5720AWA11983,,"Clive Crescent",,51.44006583,-3.168432991,,,,,,
5720AWA11982,,"Clive Crescent",,51.440267904,-3.168006508,,,,,,
5720AWA11985,,"Clive Place",,51.439624514,-3.17030653,,,,,,
5720AWA11984,,"Clive Place",,51.439558628,-3.169700558,,,,,,
5710AWA11443,,"Clive Rd",,51.485897855,-3.212696397,,,,,,
5710AWA11475,,"Clive Road",,51.482539068,-3.212290449,,,,,,
5710AWA11474,,"Clive Road",,51.482643013,-3.211803558,,,,,,
5710AWA11597,,"Clive Street",,51.46277205,-3.186186308,,,,,,
5710AWA11590,,"Clive Street",,51.467802914,-3.188418715,,,,,,
5710AWA11204,,"Clos Brynmellyn",,51.519669324,-3.262324161,,,,,,
5710AWA10348,,"Clos Cwm Du",,51.535005848,-3.144362948,,,,,,
5710AWA10347,,"Clos Cwm Du",,51.534645147,-3.143546507,,,,,,
5710AWA10188,,"Clos Gwlad-Yr-Haf",,51.51865966,-3.09529597,,,,,,
5710AWA11260,,"Clos Newydd",,51.511084937,-3.228179113,,,,,,
5710AWA11259,,"Clos Newydd",,51.510825603,-3.228042444,,,,,,
5710AWA11449,,"Coed Arhyd",,51.474448523,-3.274811751,,,,,,
5710AWA11192,,"Coed Y Llyn",,51.52154063,-3.263067775,,,,,,
5710AWA11193,,"Coed Y Llyn",,51.521518305,-3.263470741,,,,,,
5710AWA10324,,"Coed -Y-Gores",,51.517607814,-3.151594122,,,,,,
5710AWA10325,,"Coed -Y-Gores",,51.517574402,-3.151333857,,,,,,
5720AWA12395,,"Cogan Hotel",,51.443305535,-3.187854488,,,,,,
5720AWA12394,,"Cogan Hotel",,51.443403546,-3.187943366,,,,,,
5720AWA12325,,"Cogan Leisure Centre",,51.444892226,-3.187449594,,,,,,
5720AWA12326,,"Cogan Leisure Centre",,51.444363047,-3.186428611,,,,,,
5710WDB25413,,"Colchester Avenue",,51.498886678,-3.157993977,,,,,,
5710AWA10233,,"Colchester Avenue",,51.497140166,-3.149983237,,,,,,
5710AWA10232,,"Colchester Avenue (Howardian Close)",,51.497498709,-3.15101509,,,,,,
5710AWA10055,,"Colchester Avenue Bottom",,51.496664447,-3.142537896,,,,,,
